"Country","Date","Cases","Cases_daily","Deaths","Deaths_daily"
"Mexico",2020-03-26,475,70,6,1
"Moldova",2020-03-26,177,28,1,0
"Monaco",2020-03-26,33,2,0,0
"Mongolia",2020-03-26,11,1,0,0
"Montenegro",2020-03-26,69,17,1,0
"Morocco",2020-03-26,275,50,11,5
"Namibia",2020-03-26,8,1,0,0
"Nepal",2020-03-26,3,0,0,0
"Netherlands",2020-03-26,7431,1019,434,78
"New Zealand",2020-03-26,283,78,0,0
"Nicaragua",2020-03-26,2,0,0,0
"Niger",2020-03-26,10,3,1,0
"Nigeria",2020-03-26,65,14,1,0
"North Macedonia",2020-03-26,201,24,3,0
"Norway",2020-03-26,3369,285,14,0
"Oman",2020-03-26,109,10,0,0
"Pakistan",2020-03-26,1201,138,9,1
"Panama",2020-03-26,558,115,8,0
"Papua New Guinea",2020-03-26,1,0,0,0
"Paraguay",2020-03-26,41,4,3,0
"Peru",2020-03-26,580,100,9,0
"Philippines",2020-03-26,707,71,45,7
"Poland",2020-03-26,1221,170,16,2
"Portugal",2020-03-26,3544,549,60,17
"Qatar",2020-03-26,549,12,0,0
"Romania",2020-03-26,1029,123,23,6
"Russia",2020-03-26,840,182,3,0
"Rwanda",2020-03-26,50,9,0,0
"Saint Lucia",2020-03-26,3,0,0,0
"Saint Vincent and the Grenadines",2020-03-26,1,0,0,0
"San Marino",2020-03-26,208,0,21,0
"Saudi Arabia",2020-03-26,1012,112,3,1
"Senegal",2020-03-26,105,6,0,0
"Serbia",2020-03-26,384,0,1,-3
"Seychelles",2020-03-26,7,0,0,0
"Singapore",2020-03-26,683,52,2,0
"Slovakia",2020-03-26,226,10,0,0
"Slovenia",2020-03-26,562,34,6,1
"Somalia",2020-03-26,2,1,0,0
"South Africa",2020-03-26,927,218,0,0
"Spain",2020-03-26,57786,8271,4365,718
"Sri Lanka",2020-03-26,106,4,0,0
"Sudan",2020-03-26,3,0,1,0
"Suriname",2020-03-26,8,0,0,0
"Sweden",2020-03-26,2840,314,77,15
"Switzerland",2020-03-26,11811,914,191,38
"Taiwan*",2020-03-26,252,17,2,0
"Tanzania",2020-03-26,13,1,0,0
"Thailand",2020-03-26,1045,111,4,0
"Togo",2020-03-26,23,0,0,0
"Trinidad and Tobago",2020-03-26,65,5,1,0
"Tunisia",2020-03-26,197,24,6,1
"Turkey",2020-03-26,3629,1196,75,16
"Uganda",2020-03-26,14,0,0,0
"Ukraine",2020-03-26,196,51,5,0
"United Arab Emirates",2020-03-26,333,0,2,0
"United Kingdom",2020-03-26,11658,2129,578,113
"Uruguay",2020-03-26,217,28,0,0
"US",2020-03-26,83836,18058,1209,267
"Uzbekistan",2020-03-26,75,15,0,0
"Venezuela",2020-03-26,107,16,0,0
"Vietnam",2020-03-26,153,12,0,0
"Zambia",2020-03-26,16,4,0,0
"Zimbabwe",2020-03-26,3,0,1,0
"Dominica",2020-03-26,11,4,0,0
"Grenada",2020-03-26,7,6,0,0
"Mozambique",2020-03-26,7,2,0,0
"Syria",2020-03-26,5,0,0,0
"Timor-Leste",2020-03-26,1,0,0,0
"Belize",2020-03-26,2,0,0,0
"Laos",2020-03-26,6,3,0,0
"Libya",2020-03-26,1,0,0,0
"West Bank and Gaza",2020-03-26,84,25,1,1
"Guinea-Bissau",2020-03-26,2,0,0,0
"Mali",2020-03-26,4,2,0,0
"Saint Kitts and Nevis",2020-03-26,2,0,0,0
"Kosovo",2020-03-26,71,71,1,1
"Burma",2020-03-26,0,0,0,0
"MS Zaandam",2020-03-26,0,0,0,0
"Botswana",2020-03-26,0,0,0,0
"Burundi",2020-03-26,0,0,0,0
"Sierra Leone",2020-03-26,0,0,0,0
"Malawi",2020-03-26,0,0,0,0
"South Sudan",2020-03-26,0,0,0,0
"Western Sahara",2020-03-26,0,0,0,0
"Sao Tome and Principe",2020-03-26,0,0,0,0
"Yemen",2020-03-26,0,0,0,0
"Afghanistan",2020-03-27,110,16,4,0
"Albania",2020-03-27,186,12,8,2
"Algeria",2020-03-27,409,42,26,1
"Andorra",2020-03-27,267,43,3,0
"Angola",2020-03-27,4,0,0,0
"Antigua and Barbuda",2020-03-27,7,0,0,0
"Argentina",2020-03-27,589,87,13,4
"Armenia",2020-03-27,329,39,1,0
"Austria",2020-03-27,7657,748,58,9
"Azerbaijan",2020-03-27,165,43,3,0
"Bahamas",2020-03-27,10,1,0,0
"Bahrain",2020-03-27,466,8,4,0
"Bangladesh",2020-03-27,48,4,5,0
"Barbados",2020-03-27,24,6,0,0
"Belarus",2020-03-27,94,8,0,0
"Belgium",2020-03-27,7284,1049,289,69
"Benin",2020-03-27,6,0,0,0
"Bhutan",2020-03-27,3,1,0,0
"Bolivia",2020-03-27,61,18,0,0
"Bosnia and Herzegovina",2020-03-27,237,46,4,1
"Brazil",2020-03-27,3417,432,92,15
"Brunei",2020-03-27,115,1,0,0
"Bulgaria",2020-03-27,293,29,3,0
"Burkina Faso",2020-03-27,180,28,9,2
"Cabo Verde",2020-03-27,5,1,1,0
"Cambodia",2020-03-27,99,3,0,0
"Cameroon",2020-03-27,91,16,2,1
"Central African Republic",2020-03-27,3,0,0,0
"Chad",2020-03-27,3,0,0,0
"Chile",2020-03-27,1610,304,5,1
"Colombia",2020-03-27,539,48,6,0
"Congo (Brazzaville)",2020-03-27,4,0,0,0
"Congo (Kinshasa)",2020-03-27,51,0,3,0
"Costa Rica",2020-03-27,263,32,2,0
"Cote d'Ivoire",2020-03-27,101,5,0,0
"Croatia",2020-03-27,586,91,3,0
"Diamond Princess",2020-03-27,712,0,10,0
"Cuba",2020-03-27,80,13,2,0
"Cyprus",2020-03-27,162,16,5,2
"Czechia",2020-03-27,2279,354,9,0
"Denmark",2020-03-27,2046,169,52,11
"Djibouti",2020-03-27,12,1,0,0
"Dominican Republic",2020-03-27,581,93,20,10
"Ecuador",2020-03-27,1595,192,36,2
"Egypt",2020-03-27,536,41,30,6
"El Salvador",2020-03-27,13,0,0,0
"Equatorial Guinea",2020-03-27,12,0,0,0
"Eritrea",2020-03-27,6,0,0,0
"Estonia",2020-03-27,575,37,1,0
"Eswatini",2020-03-27,9,3,0,0
"Ethiopia",2020-03-27,16,4,0,0
"Fiji",2020-03-27,5,0,0,0
"Finland",2020-03-27,1041,83,7,2
"France",2020-03-27,32964,3809,1995,299
"Gabon",2020-03-27,7,0,1,0
"Gambia",2020-03-27,3,0,1,0
"Georgia",2020-03-27,83,4,0,0
"Germany",2020-03-27,50871,6933,342,75
"Ghana",2020-03-27,137,5,4,0
"Greece",2020-03-27,966,74,28,2
"Guatemala",2020-03-27,28,3,1,0
"Guinea",2020-03-27,8,4,0,0
"Guyana",2020-03-27,5,0,1,0
"Haiti",2020-03-27,8,0,0,0
"Holy See",2020-03-27,4,0,0,0
"Honduras",2020-03-27,68,16,1,0
"Hungary",2020-03-27,300,39,10,0
"Iceland",2020-03-27,890,88,2,0
"India",2020-03-27,887,160,20,0
"Indonesia",2020-03-27,1046,153,87,9
"Iran",2020-03-27,32332,2926,2378,144
"Iraq",2020-03-27,458,76,40,4
"Ireland",2020-03-27,2121,302,22,3
"Israel",2020-03-27,3035,342,12,4
"Italy",2020-03-27,86498,5909,9134,919
"Jamaica",2020-03-27,26,0,1,0
"Japan",2020-03-27,1468,81,49,2
"Jordan",2020-03-27,235,23,1,1
"Kazakhstan",2020-03-27,150,39,1,0
"Kenya",2020-03-27,31,0,1,0
"Korea, South",2020-03-27,9332,91,139,8
"Kuwait",2020-03-27,225,17,0,0
"Kyrgyzstan",2020-03-27,58,14,0,0
"Latvia",2020-03-27,280,36,0,0
"Lebanon",2020-03-27,391,23,8,2
"Liberia",2020-03-27,3,0,0,0
"Liechtenstein",2020-03-27,56,0,0,0
"Lithuania",2020-03-27,358,59,5,1
"Luxembourg",2020-03-27,1605,152,15,6
"Madagascar",2020-03-27,26,3,0,0
"Malaysia",2020-03-27,2161,130,26,3
"Maldives",2020-03-27,16,3,0,0
"Malta",2020-03-27,139,5,0,0
"Mauritania",2020-03-27,3,0,0,0
"Mauritius",2020-03-27,94,13,2,0
"Mexico",2020-03-27,585,110,8,2
"Moldova",2020-03-27,199,22,2,1
"Monaco",2020-03-27,42,9,0,0
"Mongolia",2020-03-27,11,0,0,0
"Montenegro",2020-03-27,82,13,1,0
"Morocco",2020-03-27,345,70,23,12
"Namibia",2020-03-27,8,0,0,0
"Nepal",2020-03-27,4,1,0,0
"Netherlands",2020-03-27,8603,1172,546,112
"New Zealand",2020-03-27,368,85,0,0
"Nicaragua",2020-03-27,2,0,1,1
"Niger",2020-03-27,10,0,1,0
"Nigeria",2020-03-27,70,5,1,0
"North Macedonia",2020-03-27,219,18,3,0
"Norway",2020-03-27,3755,386,19,5
"Oman",2020-03-27,131,22,0,0
"Pakistan",2020-03-27,1373,172,11,2
"Panama",2020-03-27,674,116,9,1
"Papua New Guinea",2020-03-27,1,0,0,0
"Paraguay",2020-03-27,52,11,3,0
"Peru",2020-03-27,635,55,11,2
"Philippines",2020-03-27,803,96,54,9
"Poland",2020-03-27,1389,168,16,0
"Portugal",2020-03-27,4268,724,76,16
"Qatar",2020-03-27,562,13,0,0
"Romania",2020-03-27,1292,263,26,3
"Russia",2020-03-27,1036,196,4,1
"Rwanda",2020-03-27,54,4,0,0
"Saint Lucia",2020-03-27,3,0,0,0
"Saint Vincent and the Grenadines",2020-03-27,1,0,0,0
"San Marino",2020-03-27,223,15,21,0
"Saudi Arabia",2020-03-27,1104,92,3,0
"Senegal",2020-03-27,119,14,0,0
"Serbia",2020-03-27,457,73,1,0
"Seychelles",2020-03-27,7,0,0,0
"Singapore",2020-03-27,732,49,2,0
"Slovakia",2020-03-27,269,43,0,0
"Slovenia",2020-03-27,632,70,9,3
"Somalia",2020-03-27,3,1,0,0
"South Africa",2020-03-27,1170,243,1,1
"Spain",2020-03-27,65719,7933,5138,773
"Sri Lanka",2020-03-27,106,0,0,0
"Sudan",2020-03-27,3,0,1,0
"Suriname",2020-03-27,8,0,0,0
"Sweden",2020-03-27,3069,229,105,28
"Switzerland",2020-03-27,12928,1117,231,40
"Taiwan*",2020-03-27,267,15,2,0
"Tanzania",2020-03-27,13,0,0,0
"Thailand",2020-03-27,1136,91,5,1
"Togo",2020-03-27,25,2,1,1
"Trinidad and Tobago",2020-03-27,66,1,2,1
"Tunisia",2020-03-27,227,30,6,0
"Turkey",2020-03-27,5698,2069,92,17
"Uganda",2020-03-27,23,9,0,0
"Ukraine",2020-03-27,310,114,5,0
"United Arab Emirates",2020-03-27,405,72,2,0
"United Kingdom",2020-03-27,14543,2885,759,181
"Uruguay",2020-03-27,238,21,0,0
"US",2020-03-27,101657,17821,1581,372
"Uzbekistan",2020-03-27,88,13,1,1
"Venezuela",2020-03-27,107,0,1,1
"Vietnam",2020-03-27,163,10,0,0
"Zambia",2020-03-27,22,6,0,0
"Zimbabwe",2020-03-27,5,2,1,0
"Dominica",2020-03-27,11,0,0,0
"Grenada",2020-03-27,7,0,0,0
"Mozambique",2020-03-27,7,0,0,0
"Syria",2020-03-27,5,0,0,0
"Timor-Leste",2020-03-27,1,0,0,0
"Belize",2020-03-27,2,0,0,0
"Laos",2020-03-27,6,0,0,0
"Libya",2020-03-27,1,0,0,0
"West Bank and Gaza",2020-03-27,91,7,1,0
"Guinea-Bissau",2020-03-27,2,0,0,0
"Mali",2020-03-27,11,7,0,0
"Saint Kitts and Nevis",2020-03-27,2,0,0,0
"Kosovo",2020-03-27,86,15,1,0
"Burma",2020-03-27,8,8,0,0
"MS Zaandam",2020-03-27,0,0,0,0
"Botswana",2020-03-27,0,0,0,0
"Burundi",2020-03-27,0,0,0,0
"Sierra Leone",2020-03-27,0,0,0,0
"Malawi",2020-03-27,0,0,0,0
"South Sudan",2020-03-27,0,0,0,0
"Western Sahara",2020-03-27,0,0,0,0
"Sao Tome and Principe",2020-03-27,0,0,0,0
"Yemen",2020-03-27,0,0,0,0
"Afghanistan",2020-03-28,110,0,4,0
"Albania",2020-03-28,197,11,10,2
"Algeria",2020-03-28,454,45,29,3
"Andorra",2020-03-28,308,41,3,0
"Angola",2020-03-28,5,1,0,0
"Antigua and Barbuda",2020-03-28,7,0,0,0
"Argentina",2020-03-28,690,101,18,5
"Armenia",2020-03-28,407,78,1,0
"Austria",2020-03-28,8271,614,68,10
"Azerbaijan",2020-03-28,182,17,4,1
"Bahamas",2020-03-28,10,0,0,0
"Bahrain",2020-03-28,476,10,4,0
"Bangladesh",2020-03-28,48,0,5,0
"Barbados",2020-03-28,26,2,0,0
"Belarus",2020-03-28,94,0,0,0
"Belgium",2020-03-28,9134,1850,353,64
"Benin",2020-03-28,6,0,0,0
"Bhutan",2020-03-28,3,0,0,0
"Bolivia",2020-03-28,74,13,0,0
"Bosnia and Herzegovina",2020-03-28,258,21,5,1
"Brazil",2020-03-28,3904,487,111,19
"Brunei",2020-03-28,120,5,1,1
"Bulgaria",2020-03-28,331,38,7,4
"Burkina Faso",2020-03-28,207,27,11,2
"Cabo Verde",2020-03-28,5,0,1,0
"Cambodia",2020-03-28,99,0,0,0
"Cameroon",2020-03-28,91,0,2,0
"Central African Republic",2020-03-28,3,0,0,0
"Chad",2020-03-28,3,0,0,0
"Chile",2020-03-28,1909,299,6,1
"Colombia",2020-03-28,608,69,6,0
"Congo (Brazzaville)",2020-03-28,4,0,0,0
"Congo (Kinshasa)",2020-03-28,65,14,6,3
"Costa Rica",2020-03-28,295,32,2,0
"Cote d'Ivoire",2020-03-28,101,0,0,0
"Croatia",2020-03-28,657,71,5,2
"Diamond Princess",2020-03-28,712,0,10,0
"Cuba",2020-03-28,119,39,3,1
"Cyprus",2020-03-28,179,17,5,0
"Czechia",2020-03-28,2631,352,11,2
"Denmark",2020-03-28,2201,155,65,13
"Djibouti",2020-03-28,14,2,0,0
"Dominican Republic",2020-03-28,719,138,28,8
"Ecuador",2020-03-28,1823,228,48,12
"Egypt",2020-03-28,576,40,36,6
"El Salvador",2020-03-28,19,6,0,0
"Equatorial Guinea",2020-03-28,12,0,0,0
"Eritrea",2020-03-28,6,0,0,0
"Estonia",2020-03-28,645,70,1,0
"Eswatini",2020-03-28,9,0,0,0
"Ethiopia",2020-03-28,16,0,0,0
"Fiji",2020-03-28,5,0,0,0
"Finland",2020-03-28,1167,126,9,2
"France",2020-03-28,37575,4611,2314,319
"Gabon",2020-03-28,7,0,1,0
"Gambia",2020-03-28,3,0,1,0
"Georgia",2020-03-28,90,7,0,0
"Germany",2020-03-28,57695,6824,433,91
"Ghana",2020-03-28,141,4,5,1
"Greece",2020-03-28,1061,95,32,4
"Guatemala",2020-03-28,34,6,1,0
"Guinea",2020-03-28,8,0,0,0
"Guyana",2020-03-28,8,3,1,0
"Haiti",2020-03-28,8,0,0,0
"Holy See",2020-03-28,6,2,0,0
"Honduras",2020-03-28,95,27,1,0
"Hungary",2020-03-28,343,43,11,1
"Iceland",2020-03-28,963,73,2,0
"India",2020-03-28,987,100,24,4
"Indonesia",2020-03-28,1155,109,102,15
"Iran",2020-03-28,35408,3076,2517,139
"Iraq",2020-03-28,506,48,42,2
"Ireland",2020-03-28,2415,294,36,14
"Israel",2020-03-28,3619,584,12,0
"Italy",2020-03-28,92472,5974,10023,889
"Jamaica",2020-03-28,30,4,1,0
"Japan",2020-03-28,1693,225,52,3
"Jordan",2020-03-28,246,11,1,0
"Kazakhstan",2020-03-28,228,78,1,0
"Kenya",2020-03-28,38,7,1,0
"Korea, South",2020-03-28,9478,146,144,5
"Kuwait",2020-03-28,235,10,0,0
"Kyrgyzstan",2020-03-28,58,0,0,0
"Latvia",2020-03-28,305,25,0,0
"Lebanon",2020-03-28,412,21,8,0
"Liberia",2020-03-28,3,0,0,0
"Liechtenstein",2020-03-28,56,0,0,0
"Lithuania",2020-03-28,394,36,7,2
"Luxembourg",2020-03-28,1831,226,18,3
"Madagascar",2020-03-28,26,0,0,0
"Malaysia",2020-03-28,2320,159,27,1
"Maldives",2020-03-28,16,0,0,0
"Malta",2020-03-28,149,10,0,0
"Mauritania",2020-03-28,5,2,0,0
"Mauritius",2020-03-28,102,8,2,0
"Mexico",2020-03-28,717,132,12,4
"Moldova",2020-03-28,231,32,2,0
"Monaco",2020-03-28,42,0,0,0
"Mongolia",2020-03-28,12,1,0,0
"Montenegro",2020-03-28,84,2,1,0
"Morocco",2020-03-28,402,57,25,2
"Namibia",2020-03-28,8,0,0,0
"Nepal",2020-03-28,5,1,0,0
"Netherlands",2020-03-28,9762,1159,639,93
"New Zealand",2020-03-28,451,83,0,0
"Nicaragua",2020-03-28,4,2,1,0
"Niger",2020-03-28,10,0,1,0
"Nigeria",2020-03-28,89,19,1,0
"North Macedonia",2020-03-28,241,22,4,1
"Norway",2020-03-28,4015,260,23,4
"Oman",2020-03-28,152,21,0,0
"Pakistan",2020-03-28,1495,122,12,1
"Panama",2020-03-28,786,112,14,5
"Papua New Guinea",2020-03-28,1,0,0,0
"Paraguay",2020-03-28,56,4,3,0
"Peru",2020-03-28,671,36,16,5
"Philippines",2020-03-28,1075,272,68,14
"Poland",2020-03-28,1638,249,18,2
"Portugal",2020-03-28,5170,902,100,24
"Qatar",2020-03-28,590,28,1,1
"Romania",2020-03-28,1452,160,37,11
"Russia",2020-03-28,1264,228,4,0
"Rwanda",2020-03-28,60,6,0,0
"Saint Lucia",2020-03-28,3,0,0,0
"Saint Vincent and the Grenadines",2020-03-28,1,0,0,0
"San Marino",2020-03-28,224,1,22,1
"Saudi Arabia",2020-03-28,1203,99,4,1
"Senegal",2020-03-28,130,11,0,0
"Serbia",2020-03-28,659,202,10,9
"Seychelles",2020-03-28,8,1,0,0
"Singapore",2020-03-28,802,70,2,0
"Slovakia",2020-03-28,292,23,0,0
"Slovenia",2020-03-28,684,52,9,0
"Somalia",2020-03-28,3,0,0,0
"South Africa",2020-03-28,1187,17,1,0
"Spain",2020-03-28,73235,7516,5982,844
"Sri Lanka",2020-03-28,113,7,1,1
"Sudan",2020-03-28,5,2,1,0
"Suriname",2020-03-28,8,0,0,0
"Sweden",2020-03-28,3447,378,105,0
"Switzerland",2020-03-28,14076,1148,264,33
"Taiwan*",2020-03-28,283,16,2,0
"Tanzania",2020-03-28,14,1,0,0
"Thailand",2020-03-28,1245,109,6,1
"Togo",2020-03-28,25,0,1,0
"Trinidad and Tobago",2020-03-28,74,8,3,1
"Tunisia",2020-03-28,278,51,8,2
"Turkey",2020-03-28,7402,1704,108,16
"Uganda",2020-03-28,30,7,0,0
"Ukraine",2020-03-28,356,46,9,4
"United Arab Emirates",2020-03-28,468,63,2,0
"United Kingdom",2020-03-28,17089,2546,1019,260
"Uruguay",2020-03-28,274,36,0,0
"US",2020-03-28,121465,19808,2026,445
"Uzbekistan",2020-03-28,104,16,2,1
"Venezuela",2020-03-28,119,12,2,1
"Vietnam",2020-03-28,174,11,0,0
"Zambia",2020-03-28,28,6,0,0
"Zimbabwe",2020-03-28,7,2,1,0
"Dominica",2020-03-28,11,0,0,0
"Grenada",2020-03-28,7,0,0,0
"Mozambique",2020-03-28,8,1,0,0
"Syria",2020-03-28,5,0,0,0
"Timor-Leste",2020-03-28,1,0,0,0
"Belize",2020-03-28,2,0,0,0
"Laos",2020-03-28,8,2,0,0
"Libya",2020-03-28,3,2,0,0
"West Bank and Gaza",2020-03-28,98,7,1,0
"Guinea-Bissau",2020-03-28,2,0,0,0
"Mali",2020-03-28,18,7,0,0
"Saint Kitts and Nevis",2020-03-28,2,0,0,0
"Kosovo",2020-03-28,91,5,1,0
"Burma",2020-03-28,8,0,0,0
"MS Zaandam",2020-03-28,2,2,0,0
"Botswana",2020-03-28,0,0,0,0
"Burundi",2020-03-28,0,0,0,0
"Sierra Leone",2020-03-28,0,0,0,0
"Malawi",2020-03-28,0,0,0,0
"South Sudan",2020-03-28,0,0,0,0
"Western Sahara",2020-03-28,0,0,0,0
"Sao Tome and Principe",2020-03-28,0,0,0,0
"Yemen",2020-03-28,0,0,0,0
"Afghanistan",2020-03-29,120,10,4,0
"Albania",2020-03-29,212,15,10,0
"Algeria",2020-03-29,511,57,31,2
"Andorra",2020-03-29,334,26,6,3
"Angola",2020-03-29,7,2,2,2
"Antigua and Barbuda",2020-03-29,7,0,0,0
"Argentina",2020-03-29,745,55,19,1
"Armenia",2020-03-29,424,17,3,2
"Austria",2020-03-29,8788,517,86,18
"Azerbaijan",2020-03-29,209,27,4,0
"Bahamas",2020-03-29,11,1,0,0
"Bahrain",2020-03-29,499,23,4,0
"Bangladesh",2020-03-29,48,0,5,0
"Barbados",2020-03-29,33,7,0,0
"Belarus",2020-03-29,94,0,0,0
"Belgium",2020-03-29,10836,1702,431,78
"Benin",2020-03-29,6,0,0,0
"Bhutan",2020-03-29,4,1,0,0
"Bolivia",2020-03-29,81,7,1,1
"Bosnia and Herzegovina",2020-03-29,323,65,6,1
"Brazil",2020-03-29,4256,352,136,25
"Brunei",2020-03-29,126,6,1,0
"Bulgaria",2020-03-29,346,15,8,1
"Burkina Faso",2020-03-29,222,15,12,1
"Cabo Verde",2020-03-29,6,1,1,0
"Cambodia",2020-03-29,103,4,0,0
"Cameroon",2020-03-29,139,48,6,4
"Central African Republic",2020-03-29,3,0,0,0
"Chad",2020-03-29,3,0,0,0
"Chile",2020-03-29,2139,230,7,1
"Colombia",2020-03-29,702,94,10,4
"Congo (Brazzaville)",2020-03-29,19,15,0,0
"Congo (Kinshasa)",2020-03-29,65,0,6,0
"Costa Rica",2020-03-29,314,19,2,0
"Cote d'Ivoire",2020-03-29,165,64,1,1
"Croatia",2020-03-29,713,56,6,1
"Diamond Princess",2020-03-29,712,0,10,0
"Cuba",2020-03-29,139,20,3,0
"Cyprus",2020-03-29,214,35,5,0
"Czechia",2020-03-29,2817,186,16,5
"Denmark",2020-03-29,2395,194,72,7
"Djibouti",2020-03-29,18,4,0,0
"Dominican Republic",2020-03-29,859,140,39,11
"Ecuador",2020-03-29,1924,101,58,10
"Egypt",2020-03-29,609,33,40,4
"El Salvador",2020-03-29,24,5,0,0
"Equatorial Guinea",2020-03-29,12,0,0,0
"Eritrea",2020-03-29,12,6,0,0
"Estonia",2020-03-29,679,34,3,2
"Eswatini",2020-03-29,9,0,0,0
"Ethiopia",2020-03-29,21,5,0,0
"Fiji",2020-03-29,5,0,0,0
"Finland",2020-03-29,1240,73,11,2
"France",2020-03-29,40174,2599,2606,292
"Gabon",2020-03-29,7,0,1,0
"Gambia",2020-03-29,4,1,1,0
"Georgia",2020-03-29,91,1,0,0
"Germany",2020-03-29,62095,4400,533,100
"Ghana",2020-03-29,152,11,5,0
"Greece",2020-03-29,1156,95,38,6
"Guatemala",2020-03-29,34,0,1,0
"Guinea",2020-03-29,16,8,0,0
"Guyana",2020-03-29,8,0,1,0
"Haiti",2020-03-29,15,7,0,0
"Holy See",2020-03-29,6,0,0,0
"Honduras",2020-03-29,110,15,3,2
"Hungary",2020-03-29,408,65,13,2
"Iceland",2020-03-29,1020,57,2,0
"India",2020-03-29,1024,37,27,3
"Indonesia",2020-03-29,1285,130,114,12
"Iran",2020-03-29,38309,2901,2640,123
"Iraq",2020-03-29,547,41,42,0
"Ireland",2020-03-29,2615,200,46,10
"Israel",2020-03-29,4247,628,15,3
"Italy",2020-03-29,97689,5217,10779,756
"Jamaica",2020-03-29,32,2,1,0
"Japan",2020-03-29,1866,173,54,2
"Jordan",2020-03-29,259,13,3,2
"Kazakhstan",2020-03-29,284,56,1,0
"Kenya",2020-03-29,42,4,1,0
"Korea, South",2020-03-29,9583,105,152,8
"Kuwait",2020-03-29,255,20,0,0
"Kyrgyzstan",2020-03-29,84,26,0,0
"Latvia",2020-03-29,347,42,0,0
"Lebanon",2020-03-29,438,26,10,2
"Liberia",2020-03-29,3,0,0,0
"Liechtenstein",2020-03-29,56,0,0,0
"Lithuania",2020-03-29,460,66,7,0
"Luxembourg",2020-03-29,1950,119,21,3
"Madagascar",2020-03-29,39,13,0,0
"Malaysia",2020-03-29,2470,150,35,8
"Maldives",2020-03-29,17,1,0,0
"Malta",2020-03-29,151,2,0,0
"Mauritania",2020-03-29,5,0,0,0
"Mauritius",2020-03-29,107,5,3,1
"Mexico",2020-03-29,848,131,16,4
"Moldova",2020-03-29,263,32,2,0
"Monaco",2020-03-29,46,4,1,1
"Mongolia",2020-03-29,12,0,0,0
"Montenegro",2020-03-29,85,1,1,0
"Morocco",2020-03-29,479,77,26,1
"Namibia",2020-03-29,11,3,0,0
"Nepal",2020-03-29,5,0,0,0
"Netherlands",2020-03-29,10866,1104,771,132
"New Zealand",2020-03-29,514,63,1,1
"Nicaragua",2020-03-29,4,0,1,0
"Niger",2020-03-29,18,8,1,0
"Nigeria",2020-03-29,111,22,1,0
"North Macedonia",2020-03-29,259,18,6,2
"Norway",2020-03-29,4284,269,25,2
"Oman",2020-03-29,167,15,0,0
"Pakistan",2020-03-29,1597,102,14,2
"Panama",2020-03-29,901,115,17,3
"Papua New Guinea",2020-03-29,1,0,0,0
"Paraguay",2020-03-29,59,3,3,0
"Peru",2020-03-29,852,181,18,2
"Philippines",2020-03-29,1418,343,71,3
"Poland",2020-03-29,1862,224,22,4
"Portugal",2020-03-29,5962,792,119,19
"Qatar",2020-03-29,634,44,1,0
"Romania",2020-03-29,1815,363,43,6
"Russia",2020-03-29,1534,270,8,4
"Rwanda",2020-03-29,70,10,0,0
"Saint Lucia",2020-03-29,9,6,0,0
"Saint Vincent and the Grenadines",2020-03-29,1,0,0,0
"San Marino",2020-03-29,224,0,22,0
"Saudi Arabia",2020-03-29,1299,96,8,4
"Senegal",2020-03-29,142,12,0,0
"Serbia",2020-03-29,741,82,13,3
"Seychelles",2020-03-29,8,0,0,0
"Singapore",2020-03-29,844,42,3,1
"Slovakia",2020-03-29,314,22,0,0
"Slovenia",2020-03-29,730,46,11,2
"Somalia",2020-03-29,3,0,0,0
"South Africa",2020-03-29,1280,93,2,1
"Spain",2020-03-29,80110,6875,6803,821
"Sri Lanka",2020-03-29,117,4,1,0
"Sudan",2020-03-29,6,1,1,0
"Suriname",2020-03-29,8,0,0,0
"Sweden",2020-03-29,3700,253,110,5
"Switzerland",2020-03-29,14829,753,300,36
"Taiwan*",2020-03-29,298,15,2,0
"Tanzania",2020-03-29,14,0,0,0
"Thailand",2020-03-29,1388,143,7,1
"Togo",2020-03-29,25,0,1,0
"Trinidad and Tobago",2020-03-29,78,4,3,0
"Tunisia",2020-03-29,312,34,8,0
"Turkey",2020-03-29,9217,1815,131,23
"Uganda",2020-03-29,33,3,0,0
"Ukraine",2020-03-29,475,119,10,1
"United Arab Emirates",2020-03-29,570,102,3,1
"United Kingdom",2020-03-29,19522,2433,1228,209
"Uruguay",2020-03-29,304,30,1,1
"US",2020-03-29,140909,19444,2467,441
"Uzbekistan",2020-03-29,144,40,2,0
"Venezuela",2020-03-29,119,0,2,0
"Vietnam",2020-03-29,188,14,0,0
"Zambia",2020-03-29,29,1,0,0
"Zimbabwe",2020-03-29,7,0,1,0
"Dominica",2020-03-29,11,0,0,0
"Grenada",2020-03-29,9,2,0,0
"Mozambique",2020-03-29,8,0,0,0
"Syria",2020-03-29,9,4,1,1
"Timor-Leste",2020-03-29,1,0,0,0
"Belize",2020-03-29,2,0,0,0
"Laos",2020-03-29,8,0,0,0
"Libya",2020-03-29,8,5,0,0
"West Bank and Gaza",2020-03-29,109,11,1,0
"Guinea-Bissau",2020-03-29,2,0,0,0
"Mali",2020-03-29,18,0,1,1
"Saint Kitts and Nevis",2020-03-29,2,0,0,0
"Kosovo",2020-03-29,94,3,1,0
"Burma",2020-03-29,10,2,0,0
"MS Zaandam",2020-03-29,2,0,0,0
"Botswana",2020-03-29,0,0,0,0
"Burundi",2020-03-29,0,0,0,0
"Sierra Leone",2020-03-29,0,0,0,0
"Malawi",2020-03-29,0,0,0,0
