"Date","CountryCode","CountryName","PopulationReleased"
2020-01-26,"ALB","Albania",0
2020-01-27,"ALB","Albania",0
2020-01-28,"ALB","Albania",0
2020-01-29,"ALB","Albania",0
2020-01-30,"ALB","Albania",0
2020-01-31,"ALB","Albania",0
2020-02-01,"ALB","Albania",0
2020-02-02,"ALB","Albania",0
2020-02-03,"ALB","Albania",0
2020-02-04,"ALB","Albania",0
2020-02-05,"ALB","Albania",0
2020-02-06,"ALB","Albania",0
2020-02-07,"ALB","Albania",0
2020-02-08,"ALB","Albania",0
2020-02-09,"ALB","Albania",0
2020-02-10,"ALB","Albania",0
2020-02-11,"ALB","Albania",0
2020-02-12,"ALB","Albania",0
2020-02-13,"ALB","Albania",0
2020-02-14,"ALB","Albania",0
2020-02-15,"ALB","Albania",0
2020-02-16,"ALB","Albania",0
2020-02-17,"ALB","Albania",0
2020-02-18,"ALB","Albania",0
2020-02-19,"ALB","Albania",0
2020-02-20,"ALB","Albania",0
2020-02-21,"ALB","Albania",0
2020-02-22,"ALB","Albania",0
2020-02-23,"ALB","Albania",0
2020-02-24,"ALB","Albania",0
2020-02-25,"ALB","Albania",0
2020-02-26,"ALB","Albania",0
2020-02-27,"ALB","Albania",0
2020-02-28,"ALB","Albania",0
2020-02-29,"ALB","Albania",0
2020-03-01,"ALB","Albania",0
2020-03-02,"ALB","Albania",0
2020-03-03,"ALB","Albania",0
2020-03-04,"ALB","Albania",0
2020-03-05,"ALB","Albania",0
2020-03-06,"ALB","Albania",0
2020-03-07,"ALB","Albania",0
2020-03-08,"ALB","Albania",0
2020-03-09,"ALB","Albania",0
2020-03-10,"ALB","Albania",0
2020-03-11,"ALB","Albania",0
2020-03-12,"ALB","Albania",0
2020-03-13,"ALB","Albania",0
2020-03-14,"ALB","Albania",0
2020-03-15,"ALB","Albania",0
2020-03-16,"ALB","Albania",0
2020-03-17,"ALB","Albania",0
2020-03-18,"ALB","Albania",0
2020-03-19,"ALB","Albania",0
2020-03-20,"ALB","Albania",0
2020-03-21,"ALB","Albania",0
2020-03-22,"ALB","Albania",0
2020-03-23,"ALB","Albania",0
2020-03-24,"ALB","Albania",0
2020-03-25,"ALB","Albania",0
2020-03-26,"ALB","Albania",0
2020-03-27,"ALB","Albania",0
2020-03-28,"ALB","Albania",0
2020-03-29,"ALB","Albania",0
2020-03-30,"ALB","Albania",0
2020-03-31,"ALB","Albania",0
2020-04-01,"ALB","Albania",0
2020-04-02,"ALB","Albania",0
2020-04-03,"ALB","Albania",0
2020-04-04,"ALB","Albania",0
2020-04-05,"ALB","Albania",0
2020-04-06,"ALB","Albania",0
2020-04-07,"ALB","Albania",0
2020-04-08,"ALB","Albania",0
2020-04-09,"ALB","Albania",0
2020-04-10,"ALB","Albania",0
2020-04-11,"ALB","Albania",0
2020-04-12,"ALB","Albania",0
2020-04-13,"ALB","Albania",0
2020-04-14,"ALB","Albania",0
2020-01-01,"DZA","Algeria",0
2020-01-02,"DZA","Algeria",0
2020-01-03,"DZA","Algeria",0
2020-01-04,"DZA","Algeria",0
2020-01-05,"DZA","Algeria",0
2020-01-06,"DZA","Algeria",0
2020-01-07,"DZA","Algeria",0
2020-01-08,"DZA","Algeria",0
2020-01-09,"DZA","Algeria",0
2020-01-10,"DZA","Algeria",0
2020-01-11,"DZA","Algeria",0
2020-01-12,"DZA","Algeria",0
2020-01-13,"DZA","Algeria",0
2020-01-14,"DZA","Algeria",0
2020-01-15,"DZA","Algeria",0
2020-01-16,"DZA","Algeria",0
2020-01-17,"DZA","Algeria",0
2020-01-18,"DZA","Algeria",0
2020-01-19,"DZA","Algeria",0
2020-01-20,"DZA","Algeria",0
2020-01-21,"DZA","Algeria",0
2020-01-22,"DZA","Algeria",0
2020-01-23,"DZA","Algeria",0
2020-01-24,"DZA","Algeria",0
2020-01-25,"DZA","Algeria",0
2020-01-26,"DZA","Algeria",0
2020-01-27,"DZA","Algeria",0
2020-01-28,"DZA","Algeria",0
2020-01-29,"DZA","Algeria",0
2020-01-30,"DZA","Algeria",0
2020-01-31,"DZA","Algeria",0
2020-02-01,"DZA","Algeria",0
2020-02-02,"DZA","Algeria",0
2020-02-03,"DZA","Algeria",0
2020-02-04,"DZA","Algeria",0
2020-02-05,"DZA","Algeria",0
2020-02-06,"DZA","Algeria",0
2020-02-07,"DZA","Algeria",0
2020-02-08,"DZA","Algeria",0
2020-02-09,"DZA","Algeria",0
2020-02-10,"DZA","Algeria",0
2020-02-11,"DZA","Algeria",0
2020-02-12,"DZA","Algeria",0
2020-02-13,"DZA","Algeria",0
2020-02-14,"DZA","Algeria",0
2020-02-15,"DZA","Algeria",0
2020-02-16,"DZA","Algeria",0
2020-02-17,"DZA","Algeria",0
2020-02-18,"DZA","Algeria",0
2020-02-19,"DZA","Algeria",0
2020-02-20,"DZA","Algeria",0
2020-02-21,"DZA","Algeria",0
2020-02-22,"DZA","Algeria",0
2020-02-23,"DZA","Algeria",0
2020-02-24,"DZA","Algeria",0
2020-02-25,"DZA","Algeria",0
2020-02-26,"DZA","Algeria",0
2020-02-27,"DZA","Algeria",0
2020-02-28,"DZA","Algeria",0
2020-02-29,"DZA","Algeria",0
2020-03-01,"DZA","Algeria",0
2020-03-02,"DZA","Algeria",0
2020-03-03,"DZA","Algeria",0
2020-03-04,"DZA","Algeria",0
2020-03-05,"DZA","Algeria",0
2020-03-06,"DZA","Algeria",0
2020-03-07,"DZA","Algeria",0
2020-03-08,"DZA","Algeria",0
2020-03-09,"DZA","Algeria",0
2020-03-10,"DZA","Algeria",0
2020-03-11,"DZA","Algeria",0
2020-03-12,"DZA","Algeria",0
2020-03-13,"DZA","Algeria",0
2020-03-14,"DZA","Algeria",0
2020-03-15,"DZA","Algeria",0
2020-03-16,"DZA","Algeria",0
2020-03-17,"DZA","Algeria",0
2020-03-18,"DZA","Algeria",0
2020-03-19,"DZA","Algeria",0
2020-03-20,"DZA","Algeria",0
2020-03-21,"DZA","Algeria",0
2020-03-22,"DZA","Algeria",0
2020-03-23,"DZA","Algeria",0
2020-03-24,"DZA","Algeria",0
2020-03-25,"DZA","Algeria",0
2020-03-26,"DZA","Algeria",0
2020-03-27,"DZA","Algeria",0
2020-03-28,"DZA","Algeria",0
2020-03-29,"DZA","Algeria",0
2020-03-30,"DZA","Algeria",0
2020-03-31,"DZA","Algeria",0
2020-04-01,"DZA","Algeria",0
2020-04-02,"DZA","Algeria",0
2020-04-03,"DZA","Algeria",0
2020-04-04,"DZA","Algeria",0
2020-04-05,"DZA","Algeria",0
2020-04-06,"DZA","Algeria",0
2020-04-07,"DZA","Algeria",0
2020-04-08,"DZA","Algeria",0
2020-04-09,"DZA","Algeria",0
2020-04-10,"DZA","Algeria",0
2020-04-11,"DZA","Algeria",0
2020-04-12,"DZA","Algeria",0
2020-04-13,"DZA","Algeria",0
2020-04-14,"DZA","Algeria",0
2020-01-01,"AND","Andorra",0
2020-01-02,"AND","Andorra",0
2020-01-03,"AND","Andorra",0
2020-01-04,"AND","Andorra",0
2020-01-05,"AND","Andorra",0
2020-01-06,"AND","Andorra",0
2020-01-07,"AND","Andorra",0
2020-01-08,"AND","Andorra",0
2020-01-09,"AND","Andorra",0
2020-01-10,"AND","Andorra",0
2020-01-11,"AND","Andorra",0
2020-01-12,"AND","Andorra",0
2020-01-13,"AND","Andorra",0
2020-01-14,"AND","Andorra",0
2020-01-15,"AND","Andorra",0
2020-01-16,"AND","Andorra",0
2020-01-17,"AND","Andorra",0
2020-01-18,"AND","Andorra",0
2020-01-19,"AND","Andorra",0
2020-01-20,"AND","Andorra",0
2020-01-21,"AND","Andorra",0
2020-01-22,"AND","Andorra",0
2020-01-23,"AND","Andorra",0
2020-01-24,"AND","Andorra",0
2020-01-25,"AND","Andorra",0
2020-01-26,"AND","Andorra",0
2020-01-27,"AND","Andorra",0
2020-01-28,"AND","Andorra",0
2020-01-29,"AND","Andorra",0
2020-01-30,"AND","Andorra",0
2020-01-31,"AND","Andorra",0
2020-02-01,"AND","Andorra",0
2020-02-02,"AND","Andorra",0
2020-02-03,"AND","Andorra",0
2020-02-04,"AND","Andorra",0
2020-02-05,"AND","Andorra",0
2020-02-06,"AND","Andorra",0
2020-02-07,"AND","Andorra",0
2020-02-08,"AND","Andorra",0
2020-02-09,"AND","Andorra",0
2020-02-10,"AND","Andorra",0
2020-02-11,"AND","Andorra",0
2020-02-12,"AND","Andorra",0
2020-02-13,"AND","Andorra",0
2020-02-14,"AND","Andorra",0
2020-02-15,"AND","Andorra",0
2020-02-16,"AND","Andorra",0
2020-02-17,"AND","Andorra",0
2020-02-18,"AND","Andorra",0
2020-02-19,"AND","Andorra",0
2020-02-20,"AND","Andorra",0
2020-02-21,"AND","Andorra",0
2020-02-22,"AND","Andorra",0
2020-02-23,"AND","Andorra",0
2020-02-24,"AND","Andorra",0
2020-02-25,"AND","Andorra",0
2020-02-26,"AND","Andorra",0
2020-02-27,"AND","Andorra",0
2020-02-28,"AND","Andorra",0
2020-02-29,"AND","Andorra",0
2020-03-01,"AND","Andorra",0
2020-03-02,"AND","Andorra",0
2020-03-03,"AND","Andorra",0
2020-03-04,"AND","Andorra",0
2020-03-05,"AND","Andorra",0
2020-03-06,"AND","Andorra",0
2020-03-07,"AND","Andorra",0
2020-03-08,"AND","Andorra",0
2020-03-09,"AND","Andorra",0
2020-03-10,"AND","Andorra",0
2020-03-11,"AND","Andorra",0
2020-03-12,"AND","Andorra",0
2020-03-13,"AND","Andorra",0
2020-03-14,"AND","Andorra",0
2020-03-15,"AND","Andorra",0
2020-03-16,"AND","Andorra",0
2020-03-17,"AND","Andorra",0
2020-03-18,"AND","Andorra",0
2020-03-19,"AND","Andorra",0
2020-03-20,"AND","Andorra",0
2020-03-21,"AND","Andorra",0
2020-03-22,"AND","Andorra",0
2020-03-23,"AND","Andorra",0
2020-03-24,"AND","Andorra",0
2020-03-25,"AND","Andorra",0
2020-03-26,"AND","Andorra",0
2020-03-27,"AND","Andorra",0
2020-03-28,"AND","Andorra",0
2020-03-29,"AND","Andorra",0
2020-03-30,"AND","Andorra",0
2020-03-31,"AND","Andorra",0
2020-04-01,"AND","Andorra",0
2020-04-02,"AND","Andorra",0
2020-04-03,"AND","Andorra",0
2020-04-04,"AND","Andorra",0
2020-04-05,"AND","Andorra",0
2020-04-06,"AND","Andorra",0
2020-04-07,"AND","Andorra",0
2020-04-08,"AND","Andorra",0
2020-04-09,"AND","Andorra",0
2020-04-10,"AND","Andorra",0
2020-04-11,"AND","Andorra",0
2020-04-12,"AND","Andorra",0
2020-04-13,"AND","Andorra",0
2020-04-14,"AND","Andorra",0
2020-01-01,"AGO","Angola",0
2020-01-02,"AGO","Angola",0
2020-01-03,"AGO","Angola",0
2020-01-04,"AGO","Angola",0
2020-01-05,"AGO","Angola",0
2020-01-06,"AGO","Angola",0
2020-01-07,"AGO","Angola",0
2020-01-08,"AGO","Angola",0
2020-01-09,"AGO","Angola",0
2020-01-10,"AGO","Angola",0
2020-01-11,"AGO","Angola",0
2020-01-12,"AGO","Angola",0
2020-01-13,"AGO","Angola",0
2020-01-14,"AGO","Angola",0
2020-01-15,"AGO","Angola",0
2020-01-16,"AGO","Angola",0
2020-01-17,"AGO","Angola",0
2020-01-18,"AGO","Angola",0
2020-01-19,"AGO","Angola",0
2020-01-20,"AGO","Angola",0
2020-01-21,"AGO","Angola",0
2020-01-22,"AGO","Angola",0
2020-01-23,"AGO","Angola",0
2020-01-24,"AGO","Angola",0
2020-01-25,"AGO","Angola",0
2020-01-26,"AGO","Angola",0
2020-01-27,"AGO","Angola",0
2020-01-28,"AGO","Angola",0
2020-01-29,"AGO","Angola",0
2020-01-30,"AGO","Angola",0
2020-01-31,"AGO","Angola",0
2020-02-01,"AGO","Angola",0
2020-02-02,"AGO","Angola",0
2020-02-03,"AGO","Angola",0
2020-02-04,"AGO","Angola",0
2020-02-05,"AGO","Angola",0
2020-02-06,"AGO","Angola",0
2020-02-07,"AGO","Angola",0
2020-02-08,"AGO","Angola",0
2020-02-09,"AGO","Angola",0
2020-02-10,"AGO","Angola",0
2020-02-11,"AGO","Angola",0
2020-02-12,"AGO","Angola",0
2020-02-13,"AGO","Angola",0
2020-02-14,"AGO","Angola",0
2020-02-15,"AGO","Angola",0
2020-02-16,"AGO","Angola",0
2020-02-17,"AGO","Angola",0
2020-02-18,"AGO","Angola",0
2020-02-19,"AGO","Angola",0
2020-02-20,"AGO","Angola",0
2020-02-21,"AGO","Angola",0
2020-02-22,"AGO","Angola",0
2020-02-23,"AGO","Angola",0
2020-02-24,"AGO","Angola",0
2020-02-25,"AGO","Angola",0
2020-02-26,"AGO","Angola",0
2020-02-27,"AGO","Angola",0
2020-02-28,"AGO","Angola",0
2020-02-29,"AGO","Angola",0
2020-03-01,"AGO","Angola",0
2020-03-02,"AGO","Angola",0
2020-03-03,"AGO","Angola",0
2020-03-04,"AGO","Angola",0
2020-03-05,"AGO","Angola",0
2020-03-06,"AGO","Angola",0
2020-03-07,"AGO","Angola",0
2020-03-08,"AGO","Angola",0
2020-03-09,"AGO","Angola",0
2020-03-10,"AGO","Angola",0
2020-03-11,"AGO","Angola",0
2020-03-12,"AGO","Angola",0
2020-03-13,"AGO","Angola",0
2020-03-14,"AGO","Angola",0
2020-03-15,"AGO","Angola",0
2020-03-16,"AGO","Angola",0
2020-03-17,"AGO","Angola",0
2020-03-18,"AGO","Angola",0
2020-03-19,"AGO","Angola",0
2020-03-20,"AGO","Angola",0
2020-03-21,"AGO","Angola",0
2020-03-22,"AGO","Angola",0
2020-03-23,"AGO","Angola",0
2020-03-24,"AGO","Angola",0
2020-03-25,"AGO","Angola",0
2020-03-26,"AGO","Angola",0
2020-03-27,"AGO","Angola",0
2020-03-28,"AGO","Angola",0
2020-03-29,"AGO","Angola",0
2020-03-30,"AGO","Angola",0
2020-03-31,"AGO","Angola",0
2020-04-01,"AGO","Angola",0
2020-04-02,"AGO","Angola",0
2020-04-03,"AGO","Angola",0
2020-04-04,"AGO","Angola",0
2020-04-05,"AGO","Angola",0
2020-04-06,"AGO","Angola",0
2020-04-07,"AGO","Angola",0
2020-04-08,"AGO","Angola",0
2020-04-09,"AGO","Angola",0
2020-04-10,"AGO","Angola",0
2020-04-11,"AGO","Angola",0
2020-04-12,"AGO","Angola",0
2020-04-13,"AGO","Angola",0
2020-04-14,"AGO","Angola",0
2020-01-01,"ARG","Argentina",0
2020-01-02,"ARG","Argentina",0
2020-01-03,"ARG","Argentina",0
2020-01-04,"ARG","Argentina",0
2020-01-05,"ARG","Argentina",0
2020-01-06,"ARG","Argentina",0
2020-01-07,"ARG","Argentina",0
2020-01-08,"ARG","Argentina",0
2020-01-09,"ARG","Argentina",0
2020-01-10,"ARG","Argentina",0
2020-01-11,"ARG","Argentina",0
2020-01-12,"ARG","Argentina",0
2020-01-13,"ARG","Argentina",0
2020-01-14,"ARG","Argentina",0
2020-01-15,"ARG","Argentina",0
2020-01-16,"ARG","Argentina",0
2020-01-17,"ARG","Argentina",0
2020-01-18,"ARG","Argentina",0
2020-01-19,"ARG","Argentina",0
2020-01-20,"ARG","Argentina",0
2020-01-21,"ARG","Argentina",0
2020-01-22,"ARG","Argentina",0
2020-01-23,"ARG","Argentina",0
2020-01-24,"ARG","Argentina",0
2020-01-25,"ARG","Argentina",0
2020-01-26,"ARG","Argentina",0
2020-01-27,"ARG","Argentina",0
2020-01-28,"ARG","Argentina",0
2020-01-29,"ARG","Argentina",0
2020-01-30,"ARG","Argentina",0
2020-01-31,"ARG","Argentina",0
2020-02-01,"ARG","Argentina",0
2020-02-02,"ARG","Argentina",0
2020-02-03,"ARG","Argentina",0
2020-02-04,"ARG","Argentina",0
2020-02-05,"ARG","Argentina",0
2020-02-06,"ARG","Argentina",0
2020-02-07,"ARG","Argentina",0
2020-02-08,"ARG","Argentina",0
2020-02-09,"ARG","Argentina",0
2020-02-10,"ARG","Argentina",0
2020-02-11,"ARG","Argentina",0
2020-02-12,"ARG","Argentina",0
2020-02-13,"ARG","Argentina",0
2020-02-14,"ARG","Argentina",0
2020-02-15,"ARG","Argentina",0
2020-02-16,"ARG","Argentina",0
2020-02-17,"ARG","Argentina",0
2020-02-18,"ARG","Argentina",0
2020-02-19,"ARG","Argentina",0
2020-02-20,"ARG","Argentina",0
2020-02-21,"ARG","Argentina",0
2020-02-22,"ARG","Argentina",0
2020-02-23,"ARG","Argentina",0
2020-02-24,"ARG","Argentina",0
2020-02-25,"ARG","Argentina",0
2020-02-26,"ARG","Argentina",0
2020-02-27,"ARG","Argentina",0
2020-02-28,"ARG","Argentina",0
2020-02-29,"ARG","Argentina",0
2020-03-01,"ARG","Argentina",0
2020-03-02,"ARG","Argentina",0
2020-03-03,"ARG","Argentina",0
2020-03-04,"ARG","Argentina",0
2020-03-05,"ARG","Argentina",0
2020-03-06,"ARG","Argentina",0
2020-03-07,"ARG","Argentina",0
2020-03-08,"ARG","Argentina",0
2020-03-09,"ARG","Argentina",0
2020-03-10,"ARG","Argentina",0
2020-03-11,"ARG","Argentina",0
2020-03-12,"ARG","Argentina",0
2020-03-13,"ARG","Argentina",0
2020-03-14,"ARG","Argentina",0
2020-03-15,"ARG","Argentina",0
2020-03-16,"ARG","Argentina",0
2020-03-17,"ARG","Argentina",0
2020-03-18,"ARG","Argentina",0
2020-03-19,"ARG","Argentina",0
2020-03-20,"ARG","Argentina",0
2020-03-21,"ARG","Argentina",0
2020-03-22,"ARG","Argentina",0
2020-03-23,"ARG","Argentina",0
2020-03-24,"ARG","Argentina",0
2020-03-25,"ARG","Argentina",0
2020-03-26,"ARG","Argentina",0
2020-03-27,"ARG","Argentina",0
2020-03-28,"ARG","Argentina",0
2020-03-29,"ARG","Argentina",0
2020-03-30,"ARG","Argentina",0
2020-03-31,"ARG","Argentina",0
2020-04-01,"ARG","Argentina",0
2020-04-02,"ARG","Argentina",0
2020-04-03,"ARG","Argentina",0
2020-04-04,"ARG","Argentina",0
2020-04-05,"ARG","Argentina",0
2020-04-06,"ARG","Argentina",0
2020-04-07,"ARG","Argentina",0
2020-04-08,"ARG","Argentina",0
2020-04-09,"ARG","Argentina",0
2020-04-10,"ARG","Argentina",0
2020-04-11,"ARG","Argentina",0
2020-04-12,"ARG","Argentina",0
2020-04-13,"ARG","Argentina",0
2020-04-14,"ARG","Argentina",0
2020-01-01,"ABW","Aruba",0
2020-01-02,"ABW","Aruba",0
2020-01-03,"ABW","Aruba",0
2020-01-04,"ABW","Aruba",0
2020-01-05,"ABW","Aruba",0
2020-01-06,"ABW","Aruba",0
2020-01-07,"ABW","Aruba",0
2020-01-08,"ABW","Aruba",0
2020-01-09,"ABW","Aruba",0
2020-01-10,"ABW","Aruba",0
2020-01-11,"ABW","Aruba",0
2020-01-12,"ABW","Aruba",0
2020-01-13,"ABW","Aruba",0
2020-01-14,"ABW","Aruba",0
2020-01-15,"ABW","Aruba",0
2020-01-16,"ABW","Aruba",0
2020-01-17,"ABW","Aruba",0
2020-01-18,"ABW","Aruba",0
2020-01-19,"ABW","Aruba",0
2020-01-20,"ABW","Aruba",0
2020-01-21,"ABW","Aruba",0
2020-01-22,"ABW","Aruba",0
2020-01-23,"ABW","Aruba",0
2020-01-24,"ABW","Aruba",0
2020-01-25,"ABW","Aruba",0
2020-01-26,"ABW","Aruba",0
2020-01-27,"ABW","Aruba",0
2020-01-28,"ABW","Aruba",0
2020-01-29,"ABW","Aruba",0
2020-01-30,"ABW","Aruba",0
2020-01-31,"ABW","Aruba",0
2020-02-01,"ABW","Aruba",0
2020-02-02,"ABW","Aruba",0
2020-02-03,"ABW","Aruba",0
2020-02-04,"ABW","Aruba",0
2020-02-05,"ABW","Aruba",0
2020-02-06,"ABW","Aruba",0
2020-02-07,"ABW","Aruba",0
2020-02-08,"ABW","Aruba",0
2020-02-09,"ABW","Aruba",0
2020-02-10,"ABW","Aruba",0
2020-02-11,"ABW","Aruba",0
2020-02-12,"ABW","Aruba",0
2020-02-13,"ABW","Aruba",0
2020-02-14,"ABW","Aruba",0
2020-02-15,"ABW","Aruba",0
2020-02-16,"ABW","Aruba",0
2020-02-17,"ABW","Aruba",0
2020-02-18,"ABW","Aruba",0
2020-02-19,"ABW","Aruba",0
2020-02-20,"ABW","Aruba",0
2020-02-21,"ABW","Aruba",0
2020-02-22,"ABW","Aruba",0
2020-02-23,"ABW","Aruba",0
2020-02-24,"ABW","Aruba",0
2020-02-25,"ABW","Aruba",0
2020-02-26,"ABW","Aruba",0
2020-02-27,"ABW","Aruba",0
2020-02-28,"ABW","Aruba",0
2020-02-29,"ABW","Aruba",0
2020-03-01,"ABW","Aruba",0
2020-03-02,"ABW","Aruba",0
2020-03-03,"ABW","Aruba",0
2020-03-04,"ABW","Aruba",0
2020-03-05,"ABW","Aruba",0
2020-03-06,"ABW","Aruba",0
2020-03-07,"ABW","Aruba",0
2020-03-08,"ABW","Aruba",0
2020-03-09,"ABW","Aruba",0
2020-03-10,"ABW","Aruba",0
2020-03-11,"ABW","Aruba",0
2020-03-12,"ABW","Aruba",0
2020-03-13,"ABW","Aruba",0
2020-03-14,"ABW","Aruba",0
2020-03-15,"ABW","Aruba",0
2020-03-16,"ABW","Aruba",0
2020-03-17,"ABW","Aruba",0
2020-03-18,"ABW","Aruba",0
2020-03-19,"ABW","Aruba",0
2020-03-20,"ABW","Aruba",0
2020-03-21,"ABW","Aruba",0
2020-03-22,"ABW","Aruba",0
2020-03-23,"ABW","Aruba",0
2020-03-24,"ABW","Aruba",0
2020-03-25,"ABW","Aruba",0
2020-03-26,"ABW","Aruba",0
2020-03-27,"ABW","Aruba",0
2020-03-28,"ABW","Aruba",0
2020-03-29,"ABW","Aruba",0
2020-03-30,"ABW","Aruba",0
2020-03-31,"ABW","Aruba",0
2020-04-01,"ABW","Aruba",0
2020-04-02,"ABW","Aruba",0
2020-04-03,"ABW","Aruba",0
2020-04-04,"ABW","Aruba",0
2020-04-05,"ABW","Aruba",0
2020-04-06,"ABW","Aruba",0
2020-04-07,"ABW","Aruba",0
2020-04-08,"ABW","Aruba",0
2020-04-09,"ABW","Aruba",0
2020-04-10,"ABW","Aruba",0
2020-04-11,"ABW","Aruba",0
2020-04-12,"ABW","Aruba",0
2020-04-13,"ABW","Aruba",0
2020-04-14,"ABW","Aruba",0
2020-01-01,"AUS","Australia",0
2020-01-02,"AUS","Australia",0
2020-01-03,"AUS","Australia",0
2020-01-04,"AUS","Australia",0
2020-01-05,"AUS","Australia",0
2020-01-06,"AUS","Australia",0
2020-01-07,"AUS","Australia",0
2020-01-08,"AUS","Australia",0
2020-01-09,"AUS","Australia",0
2020-01-10,"AUS","Australia",0
2020-01-11,"AUS","Australia",0
2020-01-12,"AUS","Australia",0
2020-01-13,"AUS","Australia",0
2020-01-14,"AUS","Australia",0
2020-01-15,"AUS","Australia",0
2020-01-16,"AUS","Australia",0
2020-01-17,"AUS","Australia",0
2020-01-18,"AUS","Australia",0
2020-01-19,"AUS","Australia",0
2020-01-20,"AUS","Australia",0
2020-01-21,"AUS","Australia",0
2020-01-22,"AUS","Australia",0
2020-01-23,"AUS","Australia",0
2020-01-24,"AUS","Australia",0
2020-01-25,"AUS","Australia",0
2020-01-26,"AUS","Australia",0
2020-01-27,"AUS","Australia",0
2020-01-28,"AUS","Australia",0
2020-01-29,"AUS","Australia",0
2020-01-30,"AUS","Australia",0
2020-01-31,"AUS","Australia",0
2020-02-01,"AUS","Australia",0
2020-02-02,"AUS","Australia",0
2020-02-03,"AUS","Australia",0
2020-02-04,"AUS","Australia",0
2020-02-05,"AUS","Australia",0
2020-02-06,"AUS","Australia",0
2020-02-07,"AUS","Australia",0
2020-02-08,"AUS","Australia",0
2020-02-09,"AUS","Australia",0
2020-02-10,"AUS","Australia",0
2020-02-11,"AUS","Australia",0
2020-02-12,"AUS","Australia",0
2020-02-13,"AUS","Australia",0
2020-02-14,"AUS","Australia",0
2020-02-15,"AUS","Australia",0
2020-02-16,"AUS","Australia",0
2020-02-17,"AUS","Australia",0
2020-02-18,"AUS","Australia",0
2020-02-19,"AUS","Australia",0
2020-02-20,"AUS","Australia",0
2020-02-21,"AUS","Australia",0
2020-02-22,"AUS","Australia",0
2020-02-23,"AUS","Australia",0
2020-02-24,"AUS","Australia",0
2020-02-25,"AUS","Australia",0
2020-02-26,"AUS","Australia",0
2020-02-27,"AUS","Australia",0
2020-02-28,"AUS","Australia",0
2020-02-29,"AUS","Australia",0
2020-03-01,"AUS","Australia",0
2020-03-02,"AUS","Australia",0
2020-03-03,"AUS","Australia",0
2020-03-04,"AUS","Australia",0
2020-03-05,"AUS","Australia",0
2020-03-06,"AUS","Australia",0
2020-03-07,"AUS","Australia",0
2020-03-08,"AUS","Australia",0
2020-03-09,"AUS","Australia",0
2020-03-10,"AUS","Australia",0
2020-03-11,"AUS","Australia",0
2020-03-12,"AUS","Australia",0
2020-03-13,"AUS","Australia",0
2020-03-14,"AUS","Australia",0
2020-03-15,"AUS","Australia",0
2020-03-16,"AUS","Australia",0
2020-03-17,"AUS","Australia",0
2020-03-18,"AUS","Australia",0
2020-03-19,"AUS","Australia",0
2020-03-20,"AUS","Australia",0
2020-03-21,"AUS","Australia",0
2020-03-22,"AUS","Australia",0
2020-03-23,"AUS","Australia",0
2020-03-24,"AUS","Australia",0
2020-03-25,"AUS","Australia",0
2020-03-26,"AUS","Australia",0
2020-03-27,"AUS","Australia",0
2020-03-28,"AUS","Australia",0
2020-03-29,"AUS","Australia",0
2020-03-30,"AUS","Australia",0
2020-03-31,"AUS","Australia",0
2020-04-01,"AUS","Australia",0
2020-04-02,"AUS","Australia",0
2020-04-03,"AUS","Australia",0
2020-04-04,"AUS","Australia",0
2020-04-05,"AUS","Australia",0
2020-04-06,"AUS","Australia",0
2020-04-07,"AUS","Australia",0
2020-04-08,"AUS","Australia",0
2020-04-09,"AUS","Australia",0
2020-04-10,"AUS","Australia",0
2020-04-11,"AUS","Australia",0
2020-04-12,"AUS","Australia",0
2020-04-13,"AUS","Australia",0
2020-04-14,"AUS","Australia",0
2020-01-01,"AUT","Austria",0
2020-01-02,"AUT","Austria",0
2020-01-03,"AUT","Austria",0
2020-01-04,"AUT","Austria",0
2020-01-05,"AUT","Austria",0
2020-01-06,"AUT","Austria",0
2020-01-07,"AUT","Austria",0
2020-01-08,"AUT","Austria",0
2020-01-09,"AUT","Austria",0
2020-01-10,"AUT","Austria",0
2020-01-11,"AUT","Austria",0
2020-01-12,"AUT","Austria",0
2020-01-13,"AUT","Austria",0
2020-01-14,"AUT","Austria",0
2020-01-15,"AUT","Austria",0
2020-01-16,"AUT","Austria",0
2020-01-17,"AUT","Austria",0
2020-01-18,"AUT","Austria",0
2020-01-19,"AUT","Austria",0
2020-01-20,"AUT","Austria",0
2020-01-21,"AUT","Austria",0
2020-01-22,"AUT","Austria",0
2020-01-23,"AUT","Austria",0
2020-01-24,"AUT","Austria",0
2020-01-25,"AUT","Austria",0
2020-01-26,"AUT","Austria",0
2020-01-27,"AUT","Austria",0
2020-01-28,"AUT","Austria",0
2020-01-29,"AUT","Austria",0
2020-01-30,"AUT","Austria",0
2020-01-31,"AUT","Austria",0
2020-02-01,"AUT","Austria",0
2020-02-02,"AUT","Austria",0
2020-02-03,"AUT","Austria",0
2020-02-04,"AUT","Austria",0
2020-02-05,"AUT","Austria",0
2020-02-06,"AUT","Austria",0
2020-02-07,"AUT","Austria",0
2020-02-08,"AUT","Austria",0
2020-02-09,"AUT","Austria",0
2020-02-10,"AUT","Austria",0
2020-02-11,"AUT","Austria",0
2020-02-12,"AUT","Austria",0
2020-02-13,"AUT","Austria",0
2020-02-14,"AUT","Austria",0
2020-02-15,"AUT","Austria",0
2020-02-16,"AUT","Austria",0
2020-02-17,"AUT","Austria",0
