"Date","State","fips","Cases","Deaths","Cases_daily","Deaths_daily"
2020-05-06,"New Jersey","34",131890,8549,1297,305
2020-05-05,"New Jersey","34",130593,8244,2324,334
2020-05-04,"New Jersey","34",128269,7910,1525,39
2020-05-03,"New Jersey","34",126744,7871,3027,129
2020-05-02,"New Jersey","34",123717,7742,2527,204
2020-05-01,"New Jersey","34",121190,7538,2538,310
2020-04-30,"New Jersey","34",118652,7228,2388,458
2020-04-29,"New Jersey","34",116264,6770,2408,328
2020-04-28,"New Jersey","34",113856,6442,2668,398
2020-04-27,"New Jersey","34",111188,6044,2150,106
2020-04-26,"New Jersey","34",109038,5938,3515,75
2020-04-25,"New Jersey","34",105523,5863,3327,246
2020-04-24,"New Jersey","34",102196,5617,2207,249
2020-04-23,"New Jersey","34",99989,5368,4124,305
2020-04-22,"New Jersey","34",95865,5063,3478,310
2020-04-21,"New Jersey","34",92387,4753,3581,376
2020-04-20,"New Jersey","34",88806,4377,3505,175
2020-04-19,"New Jersey","34",85301,4202,3881,132
2020-04-18,"New Jersey","34",81420,4070,2953,230
2020-04-17,"New Jersey","34",78467,3840,3150,322
2020-04-16,"New Jersey","34",75317,3518,4287,362
2020-04-15,"New Jersey","34",71030,3156,2206,351
2020-04-14,"New Jersey","34",68824,2805,4240,362
2020-04-13,"New Jersey","34",64584,2443,2734,93
2020-04-12,"New Jersey","34",61850,2350,3699,167
2020-04-11,"New Jersey","34",58151,2183,3563,251
2020-04-10,"New Jersey","34",54588,1932,3561,232
2020-04-09,"New Jersey","34",51027,1700,3590,196
2020-04-08,"New Jersey","34",47437,1504,3021,272
2020-04-07,"New Jersey","34",44416,1232,3326,227
2020-04-06,"New Jersey","34",41090,1005,3585,88
2020-04-05,"New Jersey","34",37505,917,3381,70
2020-04-04,"New Jersey","34",34124,847,4229,200
2020-04-03,"New Jersey","34",29895,647,4305,108
2020-04-02,"New Jersey","34",25590,539,3335,184
2020-04-01,"New Jersey","34",22255,355,3559,88
2020-03-31,"New Jersey","34",18696,267,2060,68
2020-03-30,"New Jersey","34",16636,199,3250,38
2020-03-29,"New Jersey","34",13386,161,2262,21
2020-03-28,"New Jersey","34",11124,140,2299,32
2020-03-27,"New Jersey","34",8825,108,1949,27
2020-03-26,"New Jersey","34",6876,81,2474,19
2020-03-25,"New Jersey","34",4402,62,727,18
2020-03-24,"New Jersey","34",3675,44,831,17
2020-03-23,"New Jersey","34",2844,27,930,7
2020-03-22,"New Jersey","34",1914,20,578,4
2020-03-21,"New Jersey","34",1336,16,440,5
2020-03-20,"New Jersey","34",896,11,161,2
2020-03-19,"New Jersey","34",735,9,308,4
2020-03-18,"New Jersey","34",427,5,159,2
2020-03-17,"New Jersey","34",268,3,92,0
2020-03-16,"New Jersey","34",176,3,78,1
2020-03-15,"New Jersey","34",98,2,23,0
2020-03-14,"New Jersey","34",75,2,25,1
2020-03-13,"New Jersey","34",50,1,21,0
2020-03-12,"New Jersey","34",29,1,6,0
2020-03-11,"New Jersey","34",23,1,8,0
2020-03-10,"New Jersey","34",15,1,4,1
2020-03-09,"New Jersey","34",11,0,5,0
2020-03-08,"New Jersey","34",6,0,2,0
2020-03-07,"New Jersey","34",4,0,0,0
2020-03-06,"New Jersey","34",4,0,2,0
2020-03-05,"New Jersey","34",2,0,1,0
2020-03-04,"New Jersey","34",1,0,1,0
2020-05-15,"New Mexico","35",5662,253,159,11
2020-05-14,"New Mexico","35",5503,242,139,11
2020-05-13,"New Mexico","35",5364,231,152,12
2020-05-12,"New Mexico","35",5212,219,143,11
2020-05-11,"New Mexico","35",5069,208,206,8
2020-05-10,"New Mexico","35",4863,200,85,9
2020-05-09,"New Mexico","35",4778,191,105,10
2020-05-08,"New Mexico","35",4673,181,181,9
2020-05-07,"New Mexico","35",4492,172,202,3
2020-05-06,"New Mexico","35",4290,169,153,7
2020-05-05,"New Mexico","35",4137,162,107,6
2020-05-04,"New Mexico","35",4030,156,180,5
2020-05-03,"New Mexico","35",3850,151,118,12
2020-05-02,"New Mexico","35",3732,139,219,8
2020-05-01,"New Mexico","35",3513,131,102,8
2020-04-30,"New Mexico","35",3411,123,198,11
2020-04-29,"New Mexico","35",3213,112,238,2
2020-04-28,"New Mexico","35",2975,110,150,6
2020-04-27,"New Mexico","35",2825,104,97,5
2020-04-26,"New Mexico","35",2728,99,66,6
2020-04-25,"New Mexico","35",2662,93,138,9
2020-04-24,"New Mexico","35",2524,84,145,6
2020-04-23,"New Mexico","35",2379,78,169,7
2020-04-22,"New Mexico","35",2210,71,138,6
2020-04-21,"New Mexico","35",2072,65,101,7
2020-04-20,"New Mexico","35",1971,58,126,3
2020-04-19,"New Mexico","35",1845,55,47,2
2020-04-18,"New Mexico","35",1798,53,87,2
2020-04-17,"New Mexico","35",1711,51,114,7
2020-04-16,"New Mexico","35",1597,44,113,8
2020-04-15,"New Mexico","35",1484,36,77,0
2020-04-14,"New Mexico","35",1407,36,62,5
2020-04-13,"New Mexico","35",1345,31,100,5
2020-04-12,"New Mexico","35",1245,26,71,6
2020-04-11,"New Mexico","35",1174,20,84,1
2020-04-10,"New Mexico","35",1090,19,101,2
2020-04-09,"New Mexico","35",989,17,124,1
2020-04-08,"New Mexico","35",865,16,71,3
2020-04-07,"New Mexico","35",794,13,108,1
2020-04-06,"New Mexico","35",686,12,62,0
2020-04-05,"New Mexico","35",624,12,81,1
2020-04-04,"New Mexico","35",543,11,48,1
2020-04-03,"New Mexico","35",495,10,92,3
2020-04-02,"New Mexico","35",403,7,40,1
2020-04-01,"New Mexico","35",363,6,48,1
2020-03-31,"New Mexico","35",315,5,34,1
2020-03-30,"New Mexico","35",281,4,44,2
2020-03-29,"New Mexico","35",237,2,29,0
2020-03-28,"New Mexico","35",208,2,17,1
2020-03-27,"New Mexico","35",191,1,55,0
2020-03-26,"New Mexico","35",136,1,24,0
2020-03-25,"New Mexico","35",112,1,12,1
2020-03-24,"New Mexico","35",100,0,17,0
2020-03-23,"New Mexico","35",83,0,18,0
2020-03-22,"New Mexico","35",65,0,8,0
2020-03-21,"New Mexico","35",57,0,14,0
2020-03-20,"New Mexico","35",43,0,8,0
2020-03-19,"New Mexico","35",35,0,7,0
2020-03-18,"New Mexico","35",28,0,5,0
2020-03-17,"New Mexico","35",23,0,2,0
2020-03-16,"New Mexico","35",21,0,4,0
2020-03-15,"New Mexico","35",17,0,4,0
2020-03-14,"New Mexico","35",13,0,3,0
2020-03-13,"New Mexico","35",10,0,4,0
2020-03-12,"New Mexico","35",6,0,2,0
2020-03-11,"New Mexico","35",4,0,4,0
2020-05-15,"New York","36",350951,27755,2759,138
2020-05-14,"New York","36",348192,27617,2364,169
2020-05-13,"New York","36",345828,27448,2123,166
2020-05-12,"New York","36",343705,27282,1438,279
2020-05-11,"New York","36",342267,27003,1610,205
2020-05-10,"New York","36",340657,26798,2138,214
2020-05-09,"New York","36",338519,26584,2715,226
2020-05-08,"New York","36",335804,26358,2873,152
2020-05-07,"New York","36",332931,26206,3526,250
2020-05-06,"New York","36",329405,25956,2746,928
2020-05-05,"New York","36",326659,25028,2302,240
2020-05-04,"New York","36",324357,24788,2524,212
2020-05-03,"New York","36",321833,24576,3699,541
2020-05-02,"New York","36",318134,24035,4559,194
2020-05-01,"New York","36",313575,23841,3879,225
2020-04-30,"New York","36",309696,23616,4702,329
2020-04-29,"New York","36",304994,23287,4718,510
2020-04-28,"New York","36",300276,22777,3285,510
2020-04-27,"New York","36",296991,22267,4077,463
2020-04-26,"New York","36",292914,21804,6013,478
2020-04-25,"New York","36",286901,21326,10683,567
2020-04-24,"New York","36",276218,20759,8286,547
2020-04-23,"New York","36",267932,20212,6341,565
2020-04-22,"New York","36",261591,19647,5659,607
2020-04-21,"New York","36",255932,19040,4324,628
2020-04-20,"New York","36",251608,18412,4867,619
2020-04-19,"New York","36",246741,17793,6199,652
2020-04-18,"New York","36",240542,17141,7249,668
2020-04-17,"New York","36",233293,16473,7532,804
2020-04-16,"New York","36",225761,15669,8631,732
2020-04-15,"New York","36",217130,14937,11755,936
2020-04-14,"New York","36",205375,14001,7402,1003
2020-04-13,"New York","36",197973,12998,6548,882
2020-04-12,"New York","36",191425,12116,8435,957
2020-04-11,"New York","36",182990,11159,10160,997
2020-04-10,"New York","36",172830,10162,10794,996
2020-04-09,"New York","36",162036,9166,10765,1028
2020-04-08,"New York","36",151271,8138,9568,953
2020-04-07,"New York","36",141703,7185,9642,1055
2020-04-06,"New York","36",132061,6130,7976,795
2020-04-05,"New York","36",124085,5335,8122,800
2020-04-04,"New York","36",115963,4535,12312,819
2020-04-03,"New York","36",103651,3716,10680,753
2020-04-02,"New York","36",92971,2963,8608,548
2020-04-01,"New York","36",84363,2415,8152,486
2020-03-31,"New York","36",76211,1929,8749,417
2020-03-30,"New York","36",67462,1512,7679,332
2020-03-29,"New York","36",59783,1180,6267,245
2020-03-28,"New York","36",53516,935,8771,290
2020-03-27,"New York","36",44745,645,5688,143
2020-03-26,"New York","36",39057,502,5941,127
2020-03-25,"New York","36",33116,375,7413,119
2020-03-24,"New York","36",25703,256,4804,73
2020-03-23,"New York","36",20899,183,5711,41
2020-03-22,"New York","36",15188,142,4817,47
2020-03-21,"New York","36",10371,95,3258,27
2020-03-20,"New York","36",7113,68,2952,29
2020-03-19,"New York","36",4161,39,1774,7
2020-03-18,"New York","36",2387,32,1012,14
2020-03-17,"New York","36",1375,18,425,8
2020-03-16,"New York","36",950,10,218,4
2020-03-15,"New York","36",732,6,122,4
2020-03-14,"New York","36",610,2,189,2
2020-03-13,"New York","36",421,0,95,0
2020-03-12,"New York","36",326,0,109,0
2020-03-11,"New York","36",217,0,44,0
2020-03-10,"New York","36",173,0,31,0
2020-03-09,"New York","36",142,0,36,0
2020-03-08,"New York","36",106,0,17,0
2020-03-07,"New York","36",89,0,45,0
2020-03-06,"New York","36",44,0,22,0
2020-03-05,"New York","36",22,0,11,0
2020-03-04,"New York","36",11,0,9,0
2020-03-03,"New York","36",2,0,1,0
2020-03-02,"New York","36",1,0,0,0
2020-03-01,"New York","36",1,0,1,0
2020-05-15,"North Carolina","37",17190,660,597,28
2020-05-14,"North Carolina","37",16593,632,743,17
2020-05-13,"North Carolina","37",15850,615,448,18
2020-05-12,"North Carolina","37",15402,597,333,26
2020-05-11,"North Carolina","37",15069,571,286,10
2020-05-10,"North Carolina","37",14783,561,396,7
2020-05-09,"North Carolina","37",14387,554,508,17
2020-05-08,"North Carolina","37",13879,537,448,16
2020-05-07,"North Carolina","37",13431,521,648,24
2020-05-06,"North Carolina","37",12783,497,500,20
2020-05-05,"North Carolina","37",12283,477,412,23
2020-05-04,"North Carolina","37",11871,454,203,18
2020-05-03,"North Carolina","37",11668,436,154,8
2020-05-02,"North Carolina","37",11514,428,592,23
2020-05-01,"North Carolina","37",10922,405,415,20
2020-04-30,"North Carolina","37",10507,385,560,19
2020-04-29,"North Carolina","37",9947,366,379,13
2020-04-28,"North Carolina","37",9568,353,533,22
2020-04-27,"North Carolina","37",9035,331,205,22
2020-04-26,"North Carolina","37",8830,309,288,9
2020-04-25,"North Carolina","37",8542,300,490,30
2020-04-24,"North Carolina","37",8052,270,444,17
2020-04-23,"North Carolina","37",7608,253,388,11
2020-04-22,"North Carolina","37",7220,242,269,25
2020-04-21,"North Carolina","37",6951,217,187,30
2020-04-20,"North Carolina","37",6764,187,271,4
2020-04-19,"North Carolina","37",6493,183,353,8
2020-04-18,"North Carolina","37",6140,175,281,16
2020-04-17,"North Carolina","37",5859,159,396,19
2020-04-16,"North Carolina","37",5463,140,340,12
2020-04-15,"North Carolina","37",5123,128,131,12
2020-04-14,"North Carolina","37",4992,116,204,25
2020-04-13,"North Carolina","37",4788,91,268,5
2020-04-12,"North Carolina","37",4520,86,210,0
2020-04-11,"North Carolina","37",4310,86,404,8
2020-04-10,"North Carolina","37",3906,78,255,4
2020-04-09,"North Carolina","37",3651,74,228,13
2020-04-08,"North Carolina","37",3423,61,203,11
2020-04-07,"North Carolina","37",3220,50,350,10
2020-04-06,"North Carolina","37",2870,40,285,3
2020-04-05,"North Carolina","37",2585,37,183,7
2020-04-04,"North Carolina","37",2402,30,309,11
2020-04-03,"North Carolina","37",2093,19,236,2
2020-04-02,"North Carolina","37",1857,17,277,6
2020-04-01,"North Carolina","37",1580,11,54,1
2020-03-31,"North Carolina","37",1526,10,224,4
2020-03-30,"North Carolina","37",1302,6,138,0
2020-03-29,"North Carolina","37",1164,6,193,2
2020-03-28,"North Carolina","37",971,4,189,1
2020-03-27,"North Carolina","37",782,3,145,1
2020-03-26,"North Carolina","37",637,2,76,1
2020-03-25,"North Carolina","37",561,1,164,1
2020-03-24,"North Carolina","37",397,0,95,0
2020-03-23,"North Carolina","37",302,0,33,0
2020-03-22,"North Carolina","37",269,0,85,0
2020-03-21,"North Carolina","37",184,0,40,0
2020-03-20,"North Carolina","37",144,0,40,0
2020-03-19,"North Carolina","37",104,0,38,0
2020-03-18,"North Carolina","37",66,0,24,0
2020-03-17,"North Carolina","37",42,0,8,0
2020-03-16,"North Carolina","37",34,0,2,0
2020-03-15,"North Carolina","37",32,0,7,0
2020-03-14,"North Carolina","37",25,0,7,0
2020-03-13,"North Carolina","37",18,0,2,0
2020-03-12,"North Carolina","37",16,0,8,0
2020-03-11,"North Carolina","37",8,0,1,0
2020-03-10,"North Carolina","37",7,0,0,0
2020-03-09,"North Carolina","37",7,0,5,0
2020-03-08,"North Carolina","37",2,0,0,0
2020-03-07,"North Carolina","37",2,0,0,0
2020-03-06,"North Carolina","37",2,0,1,0
2020-03-05,"North Carolina","37",1,0,0,0
2020-03-04,"North Carolina","37",1,0,0,0
2020-03-03,"North Carolina","37",1,0,1,0
2020-05-15,"North Dakota","38",1761,42,49,2
2020-05-14,"North Dakota","38",1712,40,65,0
2020-05-13,"North Dakota","38",1647,40,76,2
2020-05-12,"North Dakota","38",1571,38,53,2
2020-05-11,"North Dakota","38",1518,36,27,1
2020-05-10,"North Dakota","38",1491,35,27,0
2020-05-09,"North Dakota","38",1464,35,39,2
2020-05-08,"North Dakota","38",1425,33,54,2
2020-05-07,"North Dakota","38",1371,31,48,0
2020-05-06,"North Dakota","38",1323,31,57,6
2020-05-05,"North Dakota","38",1266,25,41,0
2020-05-04,"North Dakota","38",1225,25,34,0
2020-05-03,"North Dakota","38",1191,25,38,1
2020-05-02,"North Dakota","38",1153,24,46,1
2020-05-01,"North Dakota","38",1107,23,40,4
2020-04-30,"North Dakota","38",1067,19,34,0
2020-04-29,"North Dakota","38",1033,19,42,0
2020-04-28,"North Dakota","38",991,19,49,0
2020-04-27,"North Dakota","38",942,19,75,2
2020-04-26,"North Dakota","38",867,17,64,1
2020-04-25,"North Dakota","38",803,16,55,1
2020-04-24,"North Dakota","38",748,15,39,0
2020-04-23,"North Dakota","38",709,15,30,1
2020-04-22,"North Dakota","38",679,14,35,1
2020-04-21,"North Dakota","38",644,13,17,0
2020-04-20,"North Dakota","38",627,13,42,3
2020-04-19,"North Dakota","38",585,10,57,1
2020-04-18,"North Dakota","38",528,9,89,0
2020-04-17,"North Dakota","38",439,9,46,0
2020-04-16,"North Dakota","38",393,9,28,0
2020-04-15,"North Dakota","38",365,9,24,0
2020-04-14,"North Dakota","38",341,9,10,0
2020-04-13,"North Dakota","38",331,9,23,1
2020-04-12,"North Dakota","38",308,8,15,1
2020-04-11,"North Dakota","38",293,7,15,0
2020-04-10,"North Dakota","38",278,7,9,2
2020-04-09,"North Dakota","38",269,5,18,1
2020-04-08,"North Dakota","38",251,4,14,0
2020-04-07,"North Dakota","38",237,4,12,1
2020-04-06,"North Dakota","38",225,3,18,0
2020-04-05,"North Dakota","38",207,3,21,0
2020-04-04,"North Dakota","38",186,3,13,0
2020-04-03,"North Dakota","38",173,3,14,0
2020-04-02,"North Dakota","38",159,3,12,0
2020-04-01,"North Dakota","38",147,3,21,0
2020-03-31,"North Dakota","38",126,3,18,0
2020-03-30,"North Dakota","38",108,3,11,2
2020-03-29,"North Dakota","38",97,1,4,0
2020-03-28,"North Dakota","38",93,1,25,0
2020-03-27,"North Dakota","38",68,1,10,1
2020-03-26,"North Dakota","38",58,0,13,0
2020-03-25,"North Dakota","38",45,0,9,0
2020-03-24,"North Dakota","38",36,0,4,0
2020-03-23,"North Dakota","38",32,0,2,0
2020-03-22,"North Dakota","38",30,0,2,0
2020-03-21,"North Dakota","38",28,0,1,0
2020-03-20,"North Dakota","38",27,0,8,0
2020-03-19,"North Dakota","38",19,0,12,0
2020-03-18,"North Dakota","38",7,0,2,0
2020-03-17,"North Dakota","38",5,0,4,0
2020-03-16,"North Dakota","38",1,0,0,0
2020-03-15,"North Dakota","38",1,0,0,0
2020-03-14,"North Dakota","38",1,0,0,0
2020-03-13,"North Dakota","38",1,0,0,0
2020-03-12,"North Dakota","38",1,0,0,0
2020-03-11,"North Dakota","38",1,0,1,0
2020-05-15,"Northern Mariana Islands","69",19,2,0,0
2020-05-14,"Northern Mariana Islands","69",19,2,0,0
2020-05-13,"Northern Mariana Islands","69",19,2,0,0
2020-05-12,"Northern Mariana Islands","69",19,2,0,0
2020-05-11,"Northern Mariana Islands","69",19,2,3,0
2020-05-10,"Northern Mariana Islands","69",16,2,0,0
2020-05-09,"Northern Mariana Islands","69",16,2,1,0
2020-05-08,"Northern Mariana Islands","69",15,2,0,0
2020-05-07,"Northern Mariana Islands","69",15,2,0,0
2020-05-06,"Northern Mariana Islands","69",15,2,1,0
2020-05-05,"Northern Mariana Islands","69",14,2,0,0
2020-05-04,"Northern Mariana Islands","69",14,2,0,0
2020-05-03,"Northern Mariana Islands","69",14,2,0,0
2020-05-02,"Northern Mariana Islands","69",14,2,0,0
2020-05-01,"Northern Mariana Islands","69",14,2,0,0
2020-04-30,"Northern Mariana Islands","69",14,2,0,0
2020-04-29,"Northern Mariana Islands","69",14,2,0,0
2020-04-28,"Northern Mariana Islands","69",14,2,0,0
2020-04-27,"Northern Mariana Islands","69",14,2,0,0
2020-04-26,"Northern Mariana Islands","69",14,2,0,0
2020-04-25,"Northern Mariana Islands","69",14,2,0,0
2020-04-24,"Northern Mariana Islands","69",14,2,0,0
2020-04-23,"Northern Mariana Islands","69",14,2,0,0
2020-04-22,"Northern Mariana Islands","69",14,2,0,0
2020-04-21,"Northern Mariana Islands","69",14,2,0,0
2020-04-20,"Northern Mariana Islands","69",14,2,0,0
2020-04-19,"Northern Mariana Islands","69",14,2,0,0
2020-04-18,"Northern Mariana Islands","69",14,2,0,0
2020-04-17,"Northern Mariana Islands","69",14,2,1,0
2020-04-16,"Northern Mariana Islands","69",13,2,0,0
2020-04-15,"Northern Mariana Islands","69",13,2,0,0
2020-04-14,"Northern Mariana Islands","69",13,2,2,0
2020-04-13,"Northern Mariana Islands","69",11,2,0,0
2020-04-12,"Northern Mariana Islands","69",11,2,0,0
2020-04-11,"Northern Mariana Islands","69",11,2,0,0
2020-04-10,"Northern Mariana Islands","69",11,2,0,0
2020-04-09,"Northern Mariana Islands","69",11,2,0,0
2020-04-08,"Northern Mariana Islands","69",11,2,3,0
2020-04-07,"Northern Mariana Islands","69",8,2,0,1
2020-04-06,"Northern Mariana Islands","69",8,1,0,0
2020-04-05,"Northern Mariana Islands","69",8,1,0,0
2020-04-04,"Northern Mariana Islands","69",8,1,0,0
2020-04-03,"Northern Mariana Islands","69",8,1,0,0
2020-04-02,"Northern Mariana Islands","69",8,1,2,0
2020-04-01,"Northern Mariana Islands","69",6,1,4,1
2020-03-31,"Northern Mariana Islands","69",2,0,0,0
2020-03-30,"Northern Mariana Islands","69",2,0,0,0
2020-03-29,"Northern Mariana Islands","69",2,0,0,0
2020-03-28,"Northern Mariana Islands","69",2,0,2,0
2020-05-15,"Ohio","39",26956,1581,593,47
2020-05-14,"Ohio","39",26363,1534,636,51
2020-05-13,"Ohio","39",25727,1483,470,47
2020-05-12,"Ohio","39",25257,1436,472,79
2020-05-11,"Ohio","39",24785,1357,699,16
2020-05-10,"Ohio","39",24086,1341,389,10
2020-05-09,"Ohio","39",23697,1331,679,25
2020-05-08,"Ohio","39",23018,1306,887,35
2020-05-07,"Ohio","39",22131,1271,555,46
2020-05-06,"Ohio","39",21576,1225,607,90
2020-05-05,"Ohio","39",20969,1135,495,79
2020-05-04,"Ohio","39",20474,1056,560,18
2020-05-03,"Ohio","39",19914,1038,579,17
2020-05-02,"Ohio","39",19335,1021,592,19
2020-05-01,"Ohio","39",18743,1002,716,27
2020-04-30,"Ohio","39",18027,975,724,38
2020-04-29,"Ohio","39",17303,937,534,138
2020-04-28,"Ohio","39",16769,799,444,46
2020-04-27,"Ohio","39",16325,753,362,25
2020-04-26,"Ohio","39",15963,728,376,17
2020-04-25,"Ohio","39",15587,711,418,21
2020-04-24,"Ohio","39",15169,690,475,34
2020-04-23,"Ohio","39",14694,656,577,46
2020-04-22,"Ohio","39",14117,610,392,53
2020-04-21,"Ohio","39",13725,557,806,48
2020-04-20,"Ohio","39",12919,509,1317,38
2020-04-19,"Ohio","39",11602,471,1380,20
2020-04-18,"Ohio","39",10222,451,1115,33
2020-04-17,"Ohio","39",9107,418,693,29
2020-04-16,"Ohio","39",8414,389,623,28
2020-04-15,"Ohio","39",7791,361,511,37
2020-04-14,"Ohio","39",7280,324,305,50
2020-04-13,"Ohio","39",6975,274,370,21
2020-04-12,"Ohio","39",6605,253,354,6
2020-04-11,"Ohio","39",6251,247,372,16
2020-04-10,"Ohio","39",5879,231,366,18
2020-04-09,"Ohio","39",5513,213,364,20
2020-04-08,"Ohio","39",5149,193,366,26
2020-04-07,"Ohio","39",4783,167,333,25
2020-04-06,"Ohio","39",4450,142,407,23
2020-04-05,"Ohio","39",4043,119,304,17
2020-04-04,"Ohio","39",3739,102,427,11
2020-04-03,"Ohio","39",3312,91,410,10
2020-04-02,"Ohio","39",2902,81,355,16
2020-04-01,"Ohio","39",2547,65,348,10
2020-03-31,"Ohio","39",2199,55,266,15
2020-03-30,"Ohio","39",1933,40,268,10
2020-03-29,"Ohio","39",1665,30,259,5
2020-03-28,"Ohio","39",1406,25,262,3
2020-03-27,"Ohio","39",1144,22,277,7
2020-03-26,"Ohio","39",867,15,161,4
2020-03-25,"Ohio","39",706,11,142,3
2020-03-24,"Ohio","39",564,8,120,2
2020-03-23,"Ohio","39",444,6,93,3
2020-03-22,"Ohio","39",351,3,104,0
2020-03-21,"Ohio","39",247,3,78,2
2020-03-20,"Ohio","39",169,1,49,1
2020-03-19,"Ohio","39",120,0,30,0
2020-03-18,"Ohio","39",90,0,23,0
2020-03-17,"Ohio","39",67,0,17,0
2020-03-16,"Ohio","39",50,0,13,0
2020-03-15,"Ohio","39",37,0,11,0
2020-03-14,"Ohio","39",26,0,13,0
2020-03-13,"Ohio","39",13,0,8,0
2020-03-12,"Ohio","39",5,0,1,0
2020-03-11,"Ohio","39",4,0,1,0
2020-03-10,"Ohio","39",3,0,0,0
2020-03-09,"Ohio","39",3,0,3,0
2020-05-15,"Oklahoma","40",5086,285,124,1
2020-05-14,"Oklahoma","40",4962,284,110,6
2020-05-13,"Oklahoma","40",4852,278,121,0
2020-05-12,"Oklahoma","40",4731,278,118,4
2020-05-11,"Oklahoma","40",4613,274,24,2
2020-05-10,"Oklahoma","40",4589,272,99,2
2020-05-09,"Oklahoma","40",4490,270,66,4
2020-05-08,"Oklahoma","40",4424,266,94,6
2020-05-07,"Oklahoma","40",4330,260,129,7
2020-05-06,"Oklahoma","40",4201,253,74,6
2020-05-05,"Oklahoma","40",4127,247,83,9
2020-05-04,"Oklahoma","40",4044,238,72,0
2020-05-03,"Oklahoma","40",3972,238,121,0
2020-05-02,"Oklahoma","40",3851,238,103,8
2020-05-01,"Oklahoma","40",3748,230,130,8
2020-04-30,"Oklahoma","40",3618,222,145,8
2020-04-29,"Oklahoma","40",3473,214,63,7
2020-04-28,"Oklahoma","40",3410,207,130,10
2020-04-27,"Oklahoma","40",3280,197,27,2
2020-04-26,"Oklahoma","40",3253,195,60,1
2020-04-25,"Oklahoma","40",3193,194,73,6
2020-04-24,"Oklahoma","40",3120,188,103,9
2020-04-23,"Oklahoma","40",3017,179,123,10
2020-04-22,"Oklahoma","40",2894,169,87,5
2020-04-21,"Oklahoma","40",2807,164,127,21
2020-04-20,"Oklahoma","40",2680,143,81,3
2020-04-19,"Oklahoma","40",2599,140,29,1
2020-04-18,"Oklahoma","40",2570,139,105,3
2020-04-17,"Oklahoma","40",2465,136,108,5
2020-04-16,"Oklahoma","40",2357,131,94,8
2020-04-15,"Oklahoma","40",2263,123,79,14
2020-04-14,"Oklahoma","40",2184,109,115,11
2020-04-13,"Oklahoma","40",2069,98,99,2
2020-04-12,"Oklahoma","40",1970,96,102,3
2020-04-11,"Oklahoma","40",1868,93,74,5
2020-04-10,"Oklahoma","40",1794,88,111,8
2020-04-09,"Oklahoma","40",1683,80,160,1
2020-04-08,"Oklahoma","40",1523,79,53,12
2020-04-07,"Oklahoma","40",1470,67,144,16
2020-04-06,"Oklahoma","40",1326,51,75,5
2020-04-05,"Oklahoma","40",1251,46,92,4
2020-04-04,"Oklahoma","40",1159,42,172,4
2020-04-03,"Oklahoma","40",987,38,108,4
2020-04-02,"Oklahoma","40",879,34,160,4
2020-04-01,"Oklahoma","40",719,30,153,7
2020-03-31,"Oklahoma","40",566,23,85,6
2020-03-30,"Oklahoma","40",481,17,52,1
2020-03-29,"Oklahoma","40",429,16,52,1
2020-03-28,"Oklahoma","40",377,15,55,7
2020-03-27,"Oklahoma","40",322,8,74,1
2020-03-26,"Oklahoma","40",248,7,84,2
2020-03-25,"Oklahoma","40",164,5,58,2
2020-03-24,"Oklahoma","40",106,3,25,1
2020-03-23,"Oklahoma","40",81,2,14,0
2020-03-22,"Oklahoma","40",67,2,14,1
2020-03-21,"Oklahoma","40",53,1,4,0
2020-03-20,"Oklahoma","40",49,1,5,0
2020-03-19,"Oklahoma","40",44,1,15,1
2020-03-18,"Oklahoma","40",29,0,11,0
2020-03-17,"Oklahoma","40",18,0,8,0
2020-03-16,"Oklahoma","40",10,0,2,0
2020-03-15,"Oklahoma","40",8,0,4,0
2020-03-14,"Oklahoma","40",4,0,1,0
2020-03-13,"Oklahoma","40",3,0,1,0
2020-03-12,"Oklahoma","40",2,0,0,0
2020-03-11,"Oklahoma","40",2,0,0,0
2020-03-10,"Oklahoma","40",2,0,1,0
2020-03-09,"Oklahoma","40",1,0,0,0
2020-03-08,"Oklahoma","40",1,0,0,0
2020-03-07,"Oklahoma","40",1,0,0,0
2020-03-06,"Oklahoma","40",1,0,1,0
2020-05-15,"Oregon","41",3541,137,62,0
2020-05-14,"Oregon","41",3479,137,63,3
2020-05-13,"Oregon","41",3416,134,57,4
2020-05-12,"Oregon","41",3359,130,73,0
2020-05-11,"Oregon","41",3286,130,58,3
2020-05-10,"Oregon","41",3228,127,68,0
2020-05-09,"Oregon","41",3160,127,92,3
2020-05-08,"Oregon","41",3068,124,79,3
2020-05-07,"Oregon","41",2989,121,73,6
2020-05-06,"Oregon","41",2916,115,77,2
2020-05-05,"Oregon","41",2839,113,80,4
2020-05-04,"Oregon","41",2759,109,79,0
2020-05-03,"Oregon","41",2680,109,45,0
2020-05-02,"Oregon","41",2635,109,56,5
2020-05-01,"Oregon","41",2579,104,69,1
2020-04-30,"Oregon","41",2510,103,64,2
2020-04-29,"Oregon","41",2446,101,61,2
2020-04-28,"Oregon","41",2385,99,31,7
2020-04-27,"Oregon","41",2354,92,43,1
2020-04-26,"Oregon","41",2311,91,58,4
2020-04-25,"Oregon","41",2253,87,76,1
2020-04-24,"Oregon","41",2177,86,50,3
2020-04-23,"Oregon","41",2127,83,68,5
2020-04-22,"Oregon","41",2059,78,57,0
2020-04-21,"Oregon","41",2002,78,46,3
2020-04-20,"Oregon","41",1956,75,46,1
